"Colegio ID","Colegio Owner","Colegio Owner ID","Colegio Name",Phone,Website,"Created By","Created by ID","Modified By","Modified by ID","Created Time","Modified Time",Description,Currency,"Exchange Rate","Last Activity Time",Calle,Ciudades,Estados,Colonia,"Matrícula Kinder","Matrícula Primaria","Matrícula Secundaria","fuente del colegio","Costos Colegiatura Secundaria","Costos Colegiatura Primaria","Costo de Materiales Primaria","Costo de Materiales Secundaria","Contrato Actual Kinder","Costos Colegiatura Kinder","Costo de Materiales Kinder","Código Postal","Otro Teléfono",Zona,"Matrícula Total",Campañas,Número,"Knotion code",Tag,"Tiene Secundaria","Tiene Primaria","Tiene Kinder","Pertence a un grupo","A qué grupo pertenece","Estatus Colegio","Idioma Kinder Español","Idioma Kinder Inglés","Fecha vencimiento contrato Kinder","Kinder Horas de Inglés a la Semana","Costo Inscripción Primaria","Costo Inscripción Secundaria","Costo Inscripción Kinder","Información General Costos","Fecha Última Investigación","Contrato Actual Primaria","Idioma Primaria Inglés","Fecha Vencimiento Contrato Primaria","Primaria Horas de Inglés a la Semana","Idioma Primaria Español","Fecha Vencimiento Contrato Secundaria","Idioma Secundaria Inglés","Idioma Secundaria Español","Secundaria Horas de Inglés a la Semana","Información General Académica","Contrato Actual Secundaria","Estructura Propietaria","Estructura Operativa","Nivel de Instalaciones","Descripción de Instalaciones","Maestro hace uso de dispositivo electrónico","Alumno hace uso de dispositivo electrónico","Propietario de dispositivo","Tipo de dispositivo Primaria","Costo de arrendamiento","Tipo de dispositivo Secundaria","Tipo de dispositivo Kinder","Información General","Plataformas Kinder","Programas Kinder","Costos Plataformas Kinder","Costos Programas Kinder","Costos Libretas Kinder","Costos Plataformas Primaria","Plataformas Primaria","Costos Certificaciones Primaria","Certificaciones Primaria","Costos Programas Primaria","Programas Primaria","Costos Libretas Primaria","Costo Libretas Secundaria","Costos Certificaciones Secundaria","Costos Plataformas Secundaria","Costos Programas Secundaria","Programas Secundaria","Plataformas Secundaria","Certificaciones Secundaria","Problemas a resolver en colegio","Proceso de toma de decisiones Kinder","Proceso de toma de decisiones Primaria","Proceso de toma de decisiones Secundaria","Todos los niveles","Referenciado por","Uso de Libretas Kinder","Uso de Libretas Secundaria","Uso de Libretas Primaria","Razones por las que Califica siguiente campaña","Razones por las que se Descarta","Origen del Colegio","Fecha de evento",País,"Facebook Link","Google maps link","Primera campaña","Fecha no califica","Fecha primera visita LH","Fecha siguiente campaña","Fecha descartado","Razones por las que no califica","Fecha contacto inicial","Fecha de integración a Campaña","Fecha en que se convirtió","Razones por las que no se renueva el contrato","Razones por las que se interrumpe un contrato","Categoría del colegio","Nombre Contacto Secundario","Correo electrónico Contacto Secundario","Cargo Contacto Secundario","Extensión Contacto Secundario","Teléfono Contacto Secundario","Fecha de creación del PC","Fecha pc",Otros,"Colegio IB","Nivel de inglés Kinder","Nivel de inglés primaria","Nivel de inglés Secundaria","Historial de campañas trabajadas","Nivel Socioeconómico","Porcentaje de compatibilidad","Tiene Niveles Libres?","Clase AMAI",Territories
zcrm_1670006000004736073,"Fernando Galaz",zcrm_1670006000002053017,"Colegio Miguel de Cervantes Saavedra (Secundaria)",7717133399,http://www.colegiomigueldecervantes.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-10-17 12:35:03","2020-01-17 16:07:53","FIRMARAN CON LA SECCION DE SECUNDARIA",MXN,1.000000000,"2020-01-17 16:07:53","Colegio Cervantes",Pachuca-203,Hidalgo,"Fraccionamiento Colosio",84,,350,,6684,,,3280,"NO TIENE",5326,2500,42039,7711487277,Sur,434,zcrm_1670006000006927015,103,MX-HGO-0064,,true,false,false,,,"Colegio Aliado",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,M2,,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Miguel%20de%20Cervantes%20Saavedra%20(Secundaria)%20Colegio%20Cervantes,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,80,false,AB,
zcrm_1670006000004748043,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Colegio Reina Elizabeth","442 242 2524",http://www.colegioreinaelizabeth.com/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-10-19 10:13:58","2020-01-17 16:07:54","En la secundaria solo llevan Amco en inglés y es un colegio bilingüe",MXN,1.000000000,"2020-01-17 16:07:54","Vicente Suárez",Queretaro-453,Querétaro,"Las Campanas",60,250,100,,5600,3193,4725,5999,AMCO,3024,5000,76010,"442 215 4274",Centro,410,zcrm_1670006000020648298,102,,,true,true,true,2019-2020,,"Siguiente Campaña",false,false,,6,7649,9127,4420,"Paquete de libros de inglés matemáticas y español",2019-05-29,"NO TIENE",false,,8,false,,false,false,8,"Laboratorio:  En nuestro Laboratorio de Ciencias, los alumnos
tendrán la experiencia de convertirse en científicos
a través de experimentos novedosos y vivenciales. En Primaria y Secundaria la clase de Laboratorio
se imparte en idioma inglés.

Laboratorio de tecnología:  Nos ubicamos a la vanguardia, con recursos académicos y tecnológicos tanto para los profesores como para los estudiantes, nuestras aulas cuentan con pizarrones inteligentes, cañones en todos los salones, tabletas, Laboratorio de Cómputo con EQUIPOS DE ÚLTIMA GENERACIÓN y acceso a la web; convirtiendo las aulas en una experiencia real y virtual de aprendizaje.

​En nuestra clase de COMPUTACIÓN integramos las nuevas tecnologías a nuestro Modelo Educativo, enseñando a los alumnos a aplicar la computación en las demás materias, brindándoles ventajas competitivas para su vida diaria.

​En nuestra clase de ROBÓTICA los alumnos aprenden de manera divertida y lógica a diseñar estructuras creativas con materiales novedosos, utilizando la programación, sensores y motores.

​Esto hace que los alumnos desarrollen su manera de pensar y comprendan su utilidad en la vida real.

Francés como tercer idioma: Contamos con Francés desde 6to de Primaria​, con certificación DELF Prim en primaria y DELF-A1 y DELF-A2 en Secundaria.","NO TIENE",,,Medio,"Construcción tradicional con niveles separados ´pero los planteles están frente a frente, aulas de computo y laboratorio, patio central",Sí,,,,,,,"Lecturas: Nuestro programa de lectura anual está encaminado a fortalecer el gusto por la lectura, recordando que es un proceso que cada persona realiza por sí misma. Desarrollan habilidades de análisis, síntesis y reflexión. Cada alumno lee 7 títulos, 2 de ellos son digitales y a lo largo del ciclo escolar se van combinando los textos impresos y digitales, permitiendo un acercamiento lúdico y significativo con la lectura al interactuar con algunos autores de los textos.",,Robótica;Música,,,,,,,,,Robótica;Música,,,,,,,,,,,,,,,false,false,false,"Vigencia de contrato",,"DA - Probabilidad Normal",,México,https://www.facebook.com/ReinaElizabethColegio/?rf=240477492667382,https://www.google.com/maps/search/?api=1&query=Colegio%20Reina%20Elizabeth%20Vicente%20Suárez,,,,,,,2019-06-03,2019-06-03,,,,B,,,,,,,,,,,,,,Alto,100,false,D+,
zcrm_1670006000004768068,"Luis Alejandro Murillo",zcrm_1670006000016378001,"Colegio Excelsior","871 730 15 07",https://www.excelsior.edu.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-10-24 09:01:09","2020-01-17 16:07:54","Esta en Torreón y es una escuela bilingüe",MXN,1.000000000,"2020-01-17 16:07:54","Calzada División del Norte",Torreón-60,"Coahuila de Zaragoza","Ex. Hacienda Los Ángeles",100,300,102,,2250,2100,5620,6475,UNO,1900,4876,27270,"871 730 2698",Occidente,502,zcrm_1670006000020648298,355,,,true,true,true,,,"En seguimiento",true,true,,10,2200,2200,2200,"Cuota de eventos en K-P: $1,050",2020-01-16,UNO,true,,15,true,,true,true,7,,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Excelsior%20Calzada%20División%20del%20Norte,,,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,Medio,90,false,C+,
zcrm_1670006000004768088,"Juan Manuel Chavez Muñoz",zcrm_1670006000010577001,"Colegio Charles Chaplin","555 689 5556",www.colegiochaplin.edu.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-10-24 09:10:20","2020-01-17 16:07:55","Solo llevan sistema UNOi en Kinder bilingüe y en primaria solo español, no aplica por costos en primaria, ni por matrícula.

Inscripción
K $4 950
P $6 390
S $7 578",MXN,1.000000000,"2020-01-17 16:07:55","Avenida Pacífico",Coyoacán-743,"Ciudad de México","El Rosedal",70,130,70,,6491,5325,6200,6500,UNO,4638,4300,4330,,México,270,zcrm_1670006000020648298,266,,,true,true,true,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Charles%20Chaplin%20Avenida%20Pacífico,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,D+,
zcrm_1670006000004805015,"Luis Alejandro Murillo",zcrm_1670006000016378001,"American Institute (Campus Catarina)","(01 81) 80 48 37 00",http://www.aim-net.mx/newsite/2016/misionvision.html,"Coordinación de Embajadores",zcrm_1670006000001040137,"Luis Alejandro Murillo",zcrm_1670006000016378001,"2017-10-30 09:12:29","2020-01-20 11:13:53",,MXN,1.000000000,"2020-01-20 11:13:53","La República","Santa Catarina-365","Nuevo León","La Aurora",,,270,,11000,,,5500,OTRO,,,66260,,Occidente,270,zcrm_1670006000020648298,300,,,true,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,"Sistema educativo incompatible","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=American%20Institute%20(Campus%20Catarina)%20La%20República,,,,,2020-01-20,,,,,,,,,,,,,,,,,,,,,Bajo,77.5,false,AB,
zcrm_1670006000004805059,"Luis Alejandro Murillo",zcrm_1670006000016378001,"American Institute of Monterrey (Campus Valle Oriente)","811 958 9800",http://www.aim-net.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Luis Alejandro Murillo",zcrm_1670006000016378001,"2017-10-30 09:55:56","2020-01-20 11:14:09","ingles bicultural y manejan un sistema propio y utilizan iPads cada niño",MXN,1.000000000,"2020-01-20 11:14:09","Avenida Humberto Junco Voigt",Monterrey-359,"Nuevo León","Valle Oriente",200,500,100,,0,10300,5300,0,OTRO,9000,4500,86600,,Occidente,800,zcrm_1670006000020648298,2305,,,true,true,true,,,Descartado,false,false,,27,,,,"k: max 25 alumnos 3 salones por grado 
p: max 25 alumnos 3 salones por grado 
s: max 25 alumnos 1 maestro por materia. 3 salones por grado",,OTRO,false,,25,false,,false,false,25,"INGLÉS
K: 90%  únicas clases en español: educación física y español 
P y S: 80% únicas clases en español como: física español y algunas de ciencias sociales.

USO DEI PAD.
a partir de 4to , se paga una cuota extra de renta para el uso del iPad.
No manejamos libros de texto, usan recursos de bibliotecas digitales. 
siguen usando cuestiones de cuadernos de texto y libretas, lecto-escritura.

Se prestan ipads compartidas. para antes de 4to de primaria. 

USO DE TIEMPO EN EL IPAD
k: Se comparten y un rato se usan únicamente por día ( 20 a 30 min).  10-20 min en todo el día
p: 1-2 horas 
s:1-2 horas 

PROGRAMAS. 
baile, musica,artes, instrumentos...
clases de tecnología( programación y codificación) desktop.

sistema propio.",OTRO,,"Departamento contenido académico;Directores de niveles (KPS);Coordinadores de área académica;Directores de Innovación Educativa;Director Administrativo",,,,,,,,,,"cuota materiales, libretas , lápices 

 USO DE PLATAFORMAS: 
plataformas: 
i-excel. matemáticas. 
achieve3000, Lectura en inglés y español. 
cars and stars. lectura en español. para chiquitos.

ESTRUCTURA OPERATIVA. 
Colegio fundado hace50 años, una de las hijas de las fundadoras, es la que es ahorita directora general. CONSEJO.


CAMPUS
se tienen 3 campus, valle oriente (k, p y s)
santa Catarina ( s y p) 
Roberto garza sada. (k y p hasta 5to)



Atendió Fernanda marmolejo.",Inglés;Matemáticas;Lectura,Robótica;Música;Artes,,,,,Inglés;Matemáticas;Lectura,,,,Robótica;Música;Artes,,,,,,Robótica;Música;Artes,Inglés;Matemáticas;Lectura,,,,,,,,true,true,true,,"Sistema educativo incompatible","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=American%20Institute%20of%20Monterrey%20(Campus%20Valle%20Oriente)%20Avenida%20Humberto%20Junco%20Voigt,,,,,2020-01-20,,,,,,,,,,,,,,,,,,,,,Bajo,100,false,AB,
zcrm_1670006000004805081,"Luis Alejandro Murillo",zcrm_1670006000016378001,"American Institute of Monterrey (Campus San Pedro)","81 81 74 37 00",http://www.aim-net.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Luis Alejandro Murillo",zcrm_1670006000016378001,"2017-10-30 09:58:48","2020-01-20 11:13:34","Es de San Pedro Garza García.

Hay otro campus Santa Catarina y campus Valle Oriente.",MXN,1.000000000,"2020-01-20 11:14:58",Perseverancia,"San Nicolas de los Garza-367","Nuevo León","Balcones del Valle",100,580,,,,10300,5300,,OTRO,9000,4500,66220,,Occidente,680,zcrm_1670006000020648298,100,,,false,true,true,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,"Sistema educativo incompatible","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=American%20Institute%20of%20Monterrey%20(Campus%20San%20Pedro)%20Perseverancia,,,,,2020-01-20,,2020-01-13,,,,,,,,,,,,,,,,,,,Bajo,100,false,C,
zcrm_1670006000004805273,"Beatriz Fernandez",zcrm_1670006000008315002,"Centro Educativo Monteverde","998 881 9800",http://mimonteverde.com/english/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-10-31 09:19:07","2020-01-17 16:07:58","Bilngue, no usan ipads, montesori en kinder y humanista en primaria
PEARSON PRIMARIA Y SECUNDARIA PLATAFORMA SABIA

Managing Director / Ceci Alcántara / montverd@prodigy.net.mx",MXN,1.000000000,"2020-01-17 16:07:58","Avenida Bonampak",Cancún-460,"Quintana Roo","San Buenaventura",124,400,154,,7430,7370,5000,8000,"NO TIENE",6270,3000,77503,,Sur,678,zcrm_1670006000006927015,SN,,,true,true,true,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,"Sistema propio","DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Centro%20Educativo%20Monteverde%20Avenida%20Bonampak,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,AB,
zcrm_1670006000004851058,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Belen Bilingue","(614) 412-7244",http://belen.edu.mx,"Coordinación de Embajadores",zcrm_1670006000001040137,"Hisami Tapia",zcrm_1670006000014454004,"2017-11-07 09:34:57","2020-01-20 09:58:14","Raquel Arreola Gutierrez - Directora de Secundaria y Preparatoria
Rita Ofelia Orozco Ponce de León - Directora de Kinder y Primaria",MXN,1.000000000,"2020-01-20 09:58:14","Avenida Nuevo Milenio",Chihuahua-98,Chihuahua,"Rinconadas de la Sierra VII Etapa",300,300,200,,2900,2250,4725,3600,AMCO,2100,3910,31124,,Norte,800,zcrm_1670006000020648298,SN,,,true,true,true,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Belen%20Bilingue%20Avenida%20Nuevo%20Milenio,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,92.5,false,AB,
zcrm_1670006000004883001,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Colegio Maimonides",,,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-09 09:51:30","2020-01-17 16:07:59","Colegio que asiste junto con el Alberto Einstein, propuesto por Directora Sara Smeke",MXN,1.000000000,"2020-01-17 16:07:59","La fontaine","Miguel Hidalgo-750","Ciudad de México",Polanco,,,500,,,,,,OTRO,,,11550,,México,500,zcrm_1670006000020648298,339,,,false,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Maimonides%20La%20fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,45,false,C+,
zcrm_1670006000004883033,"Hisami Tapia",zcrm_1670006000014454004,"Instituto Alberto Einstein",55319009,http://alberteinsteinsc.edu.mx/nosotros.html,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-09 09:56:23","2020-01-17 16:07:59","*No contacto vía call center
*Colegio Hebreo
*Tienen separados a los niños y a las niñas a partir de primaria
*Actualmente llevan sistema UNO pero están buscando algún cambio
*Este ciclo escolar 2017- 2018 se vence contrato con sistema UNO
*Cuentan con varios planteles en la CDMX",MXN,1.000000000,"2020-01-17 16:07:59","Lago Meru","Miguel Hidalgo-750","Ciudad de México",Granada,300,600,200,,,,,,UNO,,,11520,,México,1100,zcrm_1670006000020648298,63,,,true,true,true,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Alberto%20Einstein%20Lago%20Meru,,,,,,,,,,,,,,,,,,,,,,,,,,,60,false,AB,
zcrm_1670006000004897007,"Luis Alejandro Murillo",zcrm_1670006000016378001,"Colegio Arce","(722) 23 28102",http://colegioarce.com.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-10 10:31:16","2020-01-17 16:08:00","costos inscripciones de 6252 en preescolar y colegiatura de 3220 en materiales con editoriales castillo y leeme de 3,050 en el caso de primaria inscripcion de 10 417 y colegiaturas de 3956 y materiales de 4150",MXN,1.000000000,"2020-01-17 16:08:00",Puruandiro,Metepec-279,"Estado de México",Coaxustenco,66,221,100,"Referencia Externa",4747,3956,4703,4437,"NO TIENE",3220,2213,52140,"(722) 23 28103",Centro,387,zcrm_1670006000020648298,29,,,false,false,false,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Arce%20Puruandiro,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,90,false,C-,
zcrm_1670006000004912001,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Cedros - Primaria","449 914 5692",http://colegiocedros.com/?fbclid=IwAR2lVjwGbp9cBYRwvsZyLZzeAffVMTGjRZ3Q6WwDhOBCZUeQG9xmPKl2PWw,"Coordinación de Embajadores",zcrm_1670006000001040137,"Hisami Tapia",zcrm_1670006000014454004,"2017-11-13 09:09:46","2020-01-20 10:51:00","Bilingüe.
AMCO inglés.
----
TIP: Colegio Visitado por Victor Suárez, con VoBo para traerlo.",MXN,1.000000000,"2020-01-20 10:51:00","Avenida Independencia",Aguascalientes-6,Aguascalientes,"Fraccionamiento Villas de San Nicolás",0,570,0,,0,3700,1675,0,AMCO,0,0,20120,"449 912 9527",Occidente,570,zcrm_1670006000020648298,1912,,,false,true,false,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Cedros%20-%20Primaria%20Avenida%20Independencia,,,,,,,,,,,,C,,,,,,,,,,,,,,Bajo,55,false,D+,
zcrm_1670006000004915001,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Cedros - Secundaria","449 973 0138",http://colegiocedrosags.edu.mx/Secundaria/secundaria.html,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-13 09:48:07","2020-01-17 16:08:01","solo llevan 7 horas a la semana de ingles y el precio de materiales incluye los libros y las libretas
INSCRIPCION: 7,600

CUENTAN CON 4 PLANTELES: CEDROS KINDER, PRIMARIA SECUNDARIA Y OTRO KINDER LLAMADO NUEVO MUNDO.",MXN,1.000000000,"2020-01-17 16:08:01","Avenida Independencia",Aguascalientes-6,Aguascalientes,"Trojes de Alonso",0,0,300,,3650,0,0,4000,OTRO,0,0,20116,,México,300,zcrm_1670006000020648298,2517,,,true,false,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Cedros%20-%20Secundaria%20Avenida%20Independencia,,,,,,,,,,,,C,,,,,,,,,,,,,,Bajo,57.5,false,C-,
zcrm_1670006000004926004,"Graciela Plata Garza",zcrm_1670006000020538001,"Colegio Columbia","833 217 3204",https://colegiocolumbia.edu.mx/en/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-14 09:38:19","2020-01-17 16:08:02","Otro campus : CAMPUS POZA RICA - Poza Rica #507, Col. Petrolera, Tampico, Tamps. C.P.89110 / México / Tel. 8332130054

en preescolar se maneja 90% ingles y 10% español y en primaria 50/50 y manejan francés y robotica",MXN,1.000000000,"2020-01-17 17:14:23","Poza Rica",Tampico-548,Tamaulipas,Petrolera,232,317,180,,5954,5345,3500,4000,"NO TIENE",1876,4360,89110,,Occidente,729,zcrm_1670006000020648298,507,,,true,true,true,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Columbia%20Poza%20Rica,,,2019-12-16,,,,,,,,,,,,,,,,,,,,,,,Bajo,100,false,AB,
zcrm_1670006000004926030,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Colegio Pedro Martínez Vázquez","(462) 624-02-35",http://cpmv.maristas.edu.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-14 09:40:50","2020-01-17 16:08:03","---
Marista
*Inscripción*
Primaria: $5095
Secundaria: $5540
Certificación de ingles $1,400


ulises.centeno@cmpmv.maristas.edu.mx	carlos ulises centeno lopez / DIR SECUNDARIA
asistente gaby gonzalez / ext 1201",MXN,1.000000000,"2020-01-17 16:08:03",Cedro,Irapuato-131,Guanajuato,"Jardines de Irapuato",656,413,431,,2920,2480,4500,4700,UNO,0,0,36660,"(462) 624-18-51",Centro,1500,zcrm_1670006000020648298,151,MX-GTO-0075,,true,true,false,,,"Pendiente Recalificar",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El Dir. Ulises me comenta que decidieron en Consejo esperar en evaluar a Knotion como una oportunidad en el Colegio en este momento, debido a a que no están preparados para ingresar tecnología ya que cuentan con Santillana actualmente y su población de padres de familia son muy conservadores y no han tomado nada a bien la implementación de una plataforma digital, también tuvieron el acercamiento con el Colegio México Roma y les comentaron todos los inconvenientes que han tenido con nuestro ecosistema y eso también fue un factor que influyó al Consejo para tomar la decisión de esperar, por último la adquisición del iPad 1:1 en arrendamiento tampoco pudo ser opción en este momento para la comunidad del Colegio.",,,,,,false,false,false,"Incapacidad para generar oportunidad",,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Pedro%20Martínez%20Vázquez%20Cedro,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,97.5,false,C-,
zcrm_1670006000004926188,"Luis Alejandro Murillo",zcrm_1670006000016378001,"Colegio Panamericano de Texcoco","595 95 51385",http://www.colegiopanamericano.edu.mx/,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-16 10:04:36","2020-01-17 16:08:03","info por correo PREESCOLAR materiales 3800 en PRIMARIA 4507 ESTA EN CRM",MXN,1.000000000,"2020-01-17 16:08:03","Privada Crisantemos",Texcoco-297,"Estado de México","Fraccionamiento la paz",60,139,100,"Referencia Externa",4450,4250,6681,5841,"NO TIENE",3000,3073,56130,,Centro,299,zcrm_1670006000020648298,3,,,true,true,true,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"DA - Probabilidad Normal",,México,,https://www.google.com/maps/search/?api=1&query=Colegio%20Panamericano%20de%20Texcoco%20Privada%20Crisantemos,,,,,,,,,,,,,,,,,,,,,,,,,,Medio,100,false,AB,
zcrm_1670006000004926214,"Graciela Plata Garza",zcrm_1670006000020538001,"Instituto Oxford - Reynosa","(899) 293 0040",http://www.oxfordreynosa.edu.mx,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-16 10:07:12","2020-01-17 16:08:04","Uso de un sistema de Estados Unidos sobre matemáticas.
Uso de Ipad en primaria y Google Chrome en secundaria

2 grupos por grado en todos los niveles
Entre 15-20 alumnos",MXN,1.000000000,"2020-01-17 16:08:04","Prolongación Boulevard del Maestro",Reynosa-546,Tamaulipas,"Las Quintas",200,400,300,,5900,5700,4500,4500,"NO TIENE",0,3200,88680,,Occidente,900,zcrm_1670006000020648298,500,,,false,false,false,,,Descartado,false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,CRM,,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Oxford%20-%20Reynosa%20Prolongación%20Boulevard%20del%20Maestro,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,100,false,C-,
zcrm_1670006000004983033,"Fernando Galaz",zcrm_1670006000002053017,"Instituto Alexander Bain (Ciudad de México)","5595 6948",http://www.institutoalexander-bain.edu.mx,"Coordinación de Embajadores",zcrm_1670006000001040137,"Research & Development",zcrm_1670006000024830001,"2017-11-22 09:43:03","2020-01-17 16:08:04","La persona que firma NO es Sergio Riveiro, es alguien diferente, sin embargo tiene comunicación directa con las personas correspondientes que toman la decisión.",MXN,1.000000000,"2020-01-17 16:08:04",Cascada,"Álvaro Obregón-740","Ciudad de México","Jardines del Pedregal",142,419,,,,,4500,,OTRO,,2350,1900,,México,561,zcrm_1670006000006927015,320,MX-CMX-0072,,false,true,true,,,"Colegio Aliado",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,M2,,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Alexander%20Bain%20(Ciudad%20de%20México)%20Cascada,,,,,,,,,,,,,,,,,,,,,,,,,,Bajo,60,false,D+,
